Name,Country,Link,Quotes
The Advancement of Sound Science Coalition,United States,https://www.desmog.com/advancement-sound-science-coalition/,"he Advancement of Sound Science CoalitionP.O. Box 18432, Washington, D.C. 20036(800) 369-660"
Peter Thiel,United States,https://www.desmog.com/peter-thiel/,"That January, Jesse Jackson had led hundreds of students and faculty in protesting Stanford’s required Western Culture course. ‘Hey hey, ho ho, Western Culture’s got to go!’ the protesters chanted. Stanford soon gutted its core curriculum and caved to the ceaseless demands for ‘diversity,’ but Thiel and the Stanford Review were there to push back. The paper provided well-reasoned opposing views and exposed the intolerance of so many multiculturalists."
Peter Thiel,United States,https://www.desmog.com/peter-thiel/,"I’m not in favor of science in quotes. And it’s always a tell that it’s not real science. And so we call it climate science or political science or social science, you know, you’re just sort of making it up, and you have an inferiority complex to real science or something like physics or chemistry. e elaborated when Joe Rogan asked, “You don’t feel that climate science is a real science? There’s several different things one could say,"
Peter Thiel,United States,https://www.desmog.com/peter-thiel/,"Jay Bhattacharya, he sort of ended up pursuing sort of center-right, vaguely Libertarian, ended up pursuing an academic career. Got a Ph.D. in econ., medical degree, then just like became a tenured prof. at Stanford in health policy, and spent, you know decades plugging away, you know, writing various papers and books on, you know, what didn’t work about socialist medicine of one sort or another and then you know really found his voice in the last year or two as someone who started to question some of the conventional wisdom on COVID, and and you know it began with him just a lot of just very nuanced debates about, you know, was the infection rate higher and therefore was the mortality rate lower, and therefore was the panic overdone? You know, if you were prioritizing COVID above everything else, you know, how much, how many cancer patients were dying, how many people, and all other cases were not being taken care of, were we sort of getting these very basic cost-benefit calculations right We sort of, you can sort of imagine how the movie roughly ended. It ended with posters of his face plastered around campus, you know, this sort of this terribly evil person. You know, probably the hope was that someone would muster up the courage and maybe beat him up on sight or something like that. Normally, it’s probably mostly Kayfabe and LARPing, but, that’s sort of what people are hoping I guess. And then a petition circulated by his faculty colleagues calling for him to be shut up so as not to, ‘put lives at risk. So, you know, it was very uncomfortable for him to have this person who the university wasn’t specifically telling him to shut up and not talk. And if you want to sort of distill it down to the specific crime, I think there was maybe once sentence that he had in one of his things, and I’ll quote it. ‘There is no high-quality evidence to support the assertion that masks stop the COVID disease from spreading.’ And this was of course a nuanced thing, didn’t say there was no evidence, saying maybe there’s quality evidence, but there was no high-quality evidence. And then, you know, and then there could be sort of a debate about this which of course never, never happens, and one then suspects that, you know, the sort of natural suspicion I always have is that if we can’t have a debate about the high-quality, whether the evidence is high quality or not, that tells us the evidence probably wasn’t high-quality and that he’s probably simply, simply right And of course, more generally raises questions about just this very, very strange way in which, you know, the mob goes against the individual in which, you know, the consensus theories of truth seem to misfire so badly in our society where, you know, when we look back, you know, a year, year and a half later, I think he was more right than wrong on these things as far as I can tell. It’s still complicated. Certainly, there was something deranged about a debate in which you could not have these sorts of, you could not have these sorts of discussions. And you know if you want to frame it politically, we always think of, you know, democracy as a good thing. In a democracy the majority is more right than wrong and if you get you know 51 percent is more right than 49, and 70 percent is even more right. But you know, if you get to 99.9 percent, maybe that’s totally right, or maybe you’re in North Korea."
Peter Thiel,United States,https://www.desmog.com/peter-thiel/,"And you have to ask this, you know, this very subtle question, a very all-important question, where do you sort of shift from the wisdom of crowds to the madness of crowds? Where do these things shift, becoming, you know, a mob, or a racket, or simply something that’s, you know, a totalitarian lie. … I always think that, you know, when you have to call things science, you know they aren’t, like climate science or political science. We don’t use physical science or chemical science because, you know, you don’t need to push it quite that hard And, this sort of, you know, extreme dogmatism, you know, has of course, it’s not even been one of a very stable variety like maybe, you know, the Catholic Church and its anti-Aristotelian notions, or its Aristotelian notions on Earth, you know it didn’t shift itself every month or every year on this. And we’ve had a dogmatic, maybe an atheist church in science, a dogmatic church that has nevertheless had crazed hairpin turns in the last year. Just on the COVID thing, they’re too many to enumerate, but just, you know, the very basic ones are, you know, masks first ineffective, then required. You know, vaccines, one year ago, Kamala Harris was campaigning that, you know, she would never take a Trump vaccine. Now they’re mandatory And of course, of course there’s the strange history of the lab leak where it was first racist and taboo, now it’s probably correct even though I’m not totally certain I’m allowed to discuss that yet, but it’s sort of, it’s probably sort of allowed to discuss this. And this sort of dogmatism, these hairpin turns, this sort of epistemic closure, is I think one of the ways that things have just gotten deranged over and over and over again … The problem, whether it’s Fed, Afghanistan, COVID, is that we’ve, we have this sort of, these machines for generating consensus, uniformity, you know, and not asking dissident questions even though they’re super urgent and as far as I can tell, the hour is late for all of these institutions, and it’s more urgent than ever that we find a way to have some of these dissident voices get heard in all these different contexts."
Peter Thiel,United States,https://www.desmog.com/peter-thiel/,"A true bubble is when something is overvalued and intensely believed,"
Peter Thiel,United States,https://www.desmog.com/peter-thiel/,"It’s a tremendous privilege to be back here as we reconvene from a little over two years ago. And there are so many different things we could talk about, but perhaps the theme I would want to start with is some reflections on the incredible derangement of various forms of thought, political life, scientific life, the sense-making machinery generally in this country over the last few years, and what we can perhaps do to counteract this derangement, what can be done, what must be done Maybe, you know maybe, there’s sort of many anecdotes one can start with, but I thought I’d start with one that involves you know, good friend of mine from undergraduate days at Stanford. Jay Bhattacharya, he sort of ended up pursuing sort of center-right, vaguely Libertarian, ended up pursuing an academic career. Got a Ph.D. in econ, medical degree, eventually became a tenured prof. at Stanford in health policy, and spent, you know, decades plugging away, you know, writing various papers and books on, you know, what didn’t work about socialist medicine of one sort or another and then you know really found his voice in the last year or two as someone who started to question some of the conventional wisdom on COVID, and and you know it began with him just a lot of just very nuanced debates about, you know, was the infection rate higher and therefore was the mortality rate lower, and therefore was the panic overdone? You know, if you were prioritizing COVID above everything else, you know, how much, how many cancer patients were dying, how many people, and all other cases were not being taken care of, were we sort of getting these very basic cost-benefit calculations right We sort of, you can sort of imagine how the movie roughly ended. It ended with posters of his face plastered around campus, you know, this sort of this terribly evil person. You know, probably the hope was that someone would muster up the courage and maybe beat him up on sight or something like that. Normally, it’s probably mostly Kayfabe and LARPing, but, that’s sort of what people are hoping I guess. And then a petition circulated by his faculty colleagues calling for him to be shut up so as not to, ‘put lives at risk. So, you know, it was very uncomfortable for him to have this person who the university wasn’t specifically telling him to shut up and not talk. And if you want to sort of distill it down to the specific crime, I think there was maybe once sentence that he had in one of his things, and I’ll quote it. ‘There is no high quality evidence to support the assertions that masks stop the COVID disease from spreading.’ And this was of course a nuanced thing, didn’t say there was no evidence, saying maybe there’s quality evidence, but there’s no high quality evidence. And then, you know, and then there could be sort of a debate about this which of course never, never happens, and one then suspects that, you know, the sort of natural suspicion I always have is that if we can’t have a debate about the high quality, whether the evidence is high quality or not, that tells us the evidence probably wasn’t high quality and that he’s probably simply, simply right And of course, more generally raises questions about just this very, very strange way in which, you know, the mob goes against the individual in which, you know, the consensus theories of truth seem to misfire so badly in our society where you know, when we look back, you know, a year, year and a half later, I think he was more right than wrong on these things as far as I can tell. It’s still complicated. Certainly, there was something deranged about a debate in which you could not have these sorts of, you could not have these sorts of discussions. And you know if you want to frame it politically, we always think of you know, democracy as a good thing. In a democracy the majority is more right than wrong and if you get you know 51 percent is more right than 49, and 70 percent is even more right. But you know, if you get to 99.9 percent, maybe that’s totally right, or maybe you’re in North Korea And you have to ask this, you know, this very subtle question, a very all-important question, where do you sort of shift from the wisdom of crowds to the madness of crowds? Where do these things shift, becoming, you know, a mob, or racket, or simply something that’s, you know, a totalitarian lie. And there’s sort of, you know, in the philosophy of science, sort of the, you know, one of the ways I think you sort of frame it is that science always thinks of itself as fighting a two-front war against extreme skepticism and extreme dogmatism. Sort of the way it originated in the 17th and 18th centuries. So extreme skepticism, if I say, you know, I don’t believe the audience exists, I don’t can’t trust my senses, you can’t do science. Extreme dogmatism, you know, the Aristotelian notation that the Earth can’t possibly move, that’s probably also bad for science. And of course, in its, you know 18th-century version where the scientists style themselves as deists and rationalists and free thinkers of various types, it was always the fight against dogmatism that was what dominated, and in a very I think paradoxical turn that is still, you know, the way they think of themselves, even though if you sort of say where it’s gotten unbalanced and erred is obviously just become massively on the side of dogmatism. Not enough skepticism at all. And, you know, you see this of course in all the genuflections to science with a capital S. You know, ‘In this household we believe in Science,’ that’s sort of an evidence that you don’t, or just even just the assert… I always think that, you know, when you have to call things science, you know they aren’t, like climate science or political science. We don’t use physical science or chemical science because, you know, you don’t need to push a point that hard And, this sort of, you know, extreme dogmatism, you know, has of course, it’s not even been of a very stable variety like maybe, you know, the Catholic Church and its anti-Aristotelian notions, or its Aristotelian notions on Earth, you know it didn’t shift itself every month or every year on this. And we’ve had a dogmatic, maybe an atheist church in science, a dogmatic church that has nevertheless had crazed hairpin turns in the last year. Just on the COVID thing, they’re too many to enumerate, but just, you know, the very basic ones are, you know, masks first ineffective, then required. You know, vaccines, one year ago, Kamala Harris was campaigning that, you know, she would never take a Trump vaccine. Now they’re mandatory And of course, of course there’s the strange history of the lab leak where it was first racist and taboo, now it’s probably correct even though I’m not totally certain I’m allowed to discuss that yet, but it’s sort of, it’s probably sort of allowed to discuss this. And this sort of dogmatism, these hairpin turns, this sort of epistemic closure, is I think one of the ways that things have just gotten deranged over and over and over again And I want to maybe just go in the COVID example, I want to go through maybe two other ones. One that was sort of the, a very dramatic one, where I think, which is the… sort of incredible collapse of the absurdist postmodern experiment that was called Afghanistan. And, where, you know, if we discuss it in terms of military tactics, or you know, they didn’t defend the Air Force base or stuff like that, we’re missing what went wrong. What went wrong were, you know, 20 years of this sort of extreme epistemic closure of, you couldn’t dissent, you couldn’t really ask questions about what we were doing, and then you ended up in some, you know, bizarre, absurdist place There’s sort of many different, you know, we spent two trillion dollars, you know, there’s this sort of artificial country we created, propped up. There’s all sorts of crazed anecdotes I sort of found in putting the speech together, you know, two of… one of my bizarro… the super bizarro one was some NGO, you can look this up on YouTube, these are not, you know, things from The Onion as far as I can tell. But you can look it up on YouTube, it’s a NGO offering art studies, they’re going to the Duchamp toilet exhibit from 100 years ago where he just puts a toilet in a museum and they’re explaining to people in Afghanistan why this was an important moment in modern art Of course, this gets translated into Pashto, and then, you know, people are sort of not quite sure what they’re doing there, but, and then of course we had you know, we had the last president who got his Ph.D. from Columbia University wrote a book called, ‘Fixing Failed States,’ again this in even more The Onion episode. And then as the Taliban was closing in on Kabul, he held urgent meetings about ‘digitizing’ the Afghan economy But of course, you know, in general it was just this lie that we were building, you know, a liberal democracy that this was, you know, just history was on the side of people. And if we again want to sort of focus on a dissenting individual voice that articulated the alternative in very clear terms, in ways I will also quote, it would have been president Trump. It was articulated maybe at a late date, we can debate whether it could have still been course corrected, but he said that Afghanistan was fundamentally and irreducibly a ‘shithole country.’ And, you know, you know, I would never say this myself. I would never, you know, and there was a reason he was sort of out on a limb in saying that. Most of us wouldn’t say this. It’s not a very nice thing to say. It’s not clear that it’s a very rigorous scientific description. But certainly in a world where that question couldn’t be debated, couldn’t be discussed, is he right? Is this an accurate description of the country? Is the two trillion dollars just sort of throwing good money after bad? That’s the kind of world in which, you know, the whole thing ends in this crazy way. The mob, the individual is right, the mob sort of silenced the argument, and then, you know, it works until at some point it just, you get to this point of crazed total collapse Now I think, you know, there’s sort of a way in which, you know, Afghanistan is sort of this far away country we don’t know much about. There’s a way in which you could think of COVID as sort of, you know, strange questions of health policy, but maybe I will end on one where I think the epistemic closure is even bigger. It’s maybe, it maybe involves, it involves our, you know, perhaps our most sacred institution, our most high-functioning deep state institution, you know, one we can’t ask questions about at all and therefore we should suspect functions worse than almost all the others. And it’s one that I think, you know, to some extent is accessible more and more on this common-sense level, and I’m thinking of sort of the runaway non-transitory inflation that’s happening in this country, and the complete bankruptcy of the Fed. And, you know, it’s sort of, it’s again, we have this sort of epistemic closure in the form of everybody jumping onto MMT [modern monetary theory] theories, or, you know, theories that you can print as much money as you want so there will never be inflation at of course precisely the moment when they’re wrong. Precisely the moment when no dissent is allowed. I’ve sort of, you know, I think one of my sort of incredibly big misses of the last decade, I did some, but not as much as I should have, was not buying enough bitcoin, not buying enough crypto, and you know it’s $60,000 a bitcoin and still not sure that one should aggressively buy it, but surely what it is telling us is that we are at a crisis moment for the Fed. It is a canary in the coal mine. It is, the crypto market is the pure money market and it is telling us that the epistemically closed bubble around fiat money in the US is heading towards some crisis point You know, the Wizard of Oz is always this metaphor on Fed, on central banking, and I’ve sort of thought that maybe we’re close to a Toto moment in the Fed, where the little dog is pulling the curtain aside from, you know, the holy of holies, and you realize that there’s nobody there, nothing’s really going on. And we’ve had sort of these preliminary questions about the nature of the stock trading and things like this, and, you know, without going into the details of that, it’s when you start asking these questions, you know the institution is in trouble, that it is so over its limb, so out on a limb, and so much at a point where something is going to break. And again, the problem, whether it’s Fed, Afghanistan, COVID, is that we’ve, we have this sort of, these machines for generating consensus, uniformity, you know, and not asking dissident questions even though they’re super urgent and as far as I can tell, the hour is late for all of these institutions, and it’s more urgent than ever that we find a way to have some of these dissident voices get heard in all these different contexts And so, you know, there’s sort of a, you can frame the skepticism dogmatism or the, you know, wisdom of crowds vs madness of crowds. We’re on the side of the madness of crowds, we’re on the side of excess dogmatism, you know, there’s sort of a centralization, decentralization, is there too much decentralization? No it’s way too much centralization of, you know, is it too much misinformation, are there too many crazy dissidents? No. It’s too much the Ministry of Truth. And so yes, maybe there is some theoretical debate, but in practice, it is, you know, if there’s, you know, if there’s a misinformation problem, it’s a centralized misinformation problem, and it’s the misinformation coming from the Ministry of Truth, whether that ministry is telling us things about COVID, or about Afghanistan, or that there’s no inflation at all, even, you know, even to the, even going against what everyone says Now, relating this a little bit to the theme of this conference, of the question of nationalism. It strikes me that one of the ways the question of nationalism always gets misperceived is that it is, it is seen as not so much on the side of individuals or classical liberalism or even conservatism, and yet this seems to be very wrong because the place where we have the worst mobs, the most homogenized forms of thinking possible are, in the context of globalization, and if we think of nationalism as a corrective to the sort of, you know, homogenizing, you know, brain-dead one-world state that’s totalitarian and where there’s no dissent, no individualism is allowed, it is the sort of all-important corrective at this point. And I keep thinking that the worst forms of this sort of fake consensus, fake dangerous centralization Ministry of Truth are all the globalist versions. You know, to make this even more self-referential to the attendees here, I’ve… I was sort of reflecting on, you know, the World Economic Forum, the Davos Conference, where, you know, I last went in 2013 and the sort of insight I had there was sort of interesting where you have all these different people, but they represent, you know, companies, or maybe they represent, maybe they’re the heads of states they represent a government, a country, they might represent, you know, in various contexts they represent of course lots of NGOs. But there are no individuals, and there’s virtually nobody who’s simply representing themselves and thinking for themselves, and saying, ‘This is what I believe. This is not… Nobody agrees with me on this, but this is… I’ve just been looking at the facts and the data and thinking about it myself and this is what I’ve concluded. And it’s sort of a picture of a globalist future in which individuals, you know, will not exist, and it will just be some kind of a braindead Borg. And I think the character of this conference will be the exact opposite of that. We have, you know, all sorts of individuals here, I hope they will not agree with one another. I hope that we will have, you know, incredibly, incredibly vigorous debates and that this is the sort of thing that is needed if we’re going to course correct in this country. And, you know, so I don’t know what metaphor you want to use, but it’s sort of the, you know, the Biden administration is sort of like the Titanic in which we have the zombie retreads from, you know, the Clinton and Obama administrations. I mean people like Larry Summers, even Larry Summers is probably too heterodox to be allowed, and we sort of have the zombie retreads that are just busy rearranging the deck chairs, you know, maybe mopping the floors on the deck or something like that. You know, captain’s reading from the teleprompter, just always North, due North, steady as she goes, and, you know, we need some, you know, we need some dissident voices more than ever Let me, maybe, I will just end with sort of a fantasy of mine of what victory would look like, and I don’t think this will happen, and, or it’s a long ways off. But if… You know, I would like us to go back to a country in which we have ticker tape parades for single individuals. We haven’t had such a ticker tape parade in the 21st century, and individuals not just sports stars, not just individuals who might even be American, who might even be doing things that are changing society, asking dangerous questions, inventing things, and my candidate for the first such person we should do a ticker tape parade for, and he or she may well not show up, but we should still do it, my candidate is Satoshi Nakamoto. Thank you very much. uly 14, 201 hiel provided the opening keynote for the first National Conservatism Conference.48“Peter Thiel: The Star Trek Computer Is Not Enough – National Conservatism Conference,"
Third Energy,United Kingdom,https://www.desmog.com/third-energy/,
Thomas Jefferson Institute for Public Policy,United States,https://www.desmog.com/thomas-jefferson-institute-public-policy/,"There are four truths to the climate change policy debate that the debaters do not really want you to know. The first is that greenhouse gas reduction goals, like Governor Kaine’s are both unachievable and irrelevant."
Thomas Jefferson Institute for Public Policy,United States,https://www.desmog.com/thomas-jefferson-institute-public-policy/,"[…] If the carbon and energy reduction goals are unachievable and, from a scientific perspective, irrelevant, are we condemned to suffer a climate catastrophe? Enter the Second climate change truth; there will be no climate catastrophe due to CO2 because either the science is wrong or we will use geoengineering."
Thomas Jefferson Institute for Public Policy,United States,https://www.desmog.com/thomas-jefferson-institute-public-policy/,[…] the third truth; we are going to see a federally mandated climate response.  This will be a federal program that will subsume the nascent state and regional efforts to cap-and-trade carbon emissions.
Thomas Jefferson Institute for Public Policy,United States,https://www.desmog.com/thomas-jefferson-institute-public-policy/,"[…]So what is the fourth climate change truth? It is that we are going to see important environmental actions sacrificed on the altar of global warming response. We have seen the cuts in Virginia’s environmental programs already. This is because, when push comes to shove, most folks consider current environmental problems, like Chesapeake Bay restoration, to be luxuries."
Thomas Jefferson Institute for Public Policy,United States,https://www.desmog.com/thomas-jefferson-institute-public-policy/,"This is no time for political games. Climate change is not an immediate threat to humanity. Climate-related deaths have declined 98.9% in the last century, and humanity is growing more and more resilient thanks to the availability of affordable, reliable energy. On behalf of all Americans, we urge you to oppose any stimulus proposals that carve out special treatment for or bail out any energy companies and focus instead on stopping COVID-19."
Thomas Jefferson Institute for Public Policy,United States,https://www.desmog.com/thomas-jefferson-institute-public-policy/,"With continuing controversy surrounding oil, natural gas and coal production, nuclear power is an energy supply that should be, and could be, safely developed to meet much of Virginia’s future electrical power needs,"
Thomas Jefferson Institute for Public Policy,United States,https://www.desmog.com/thomas-jefferson-institute-public-policy/,"Due to the amazing number of nuclear related facilities and Virginia’s critical infrastructure related to national security, it makes perfect sense that Virginia should lead the way in nuclear technology and new and innovative ideas to provide safe and secure power that is also, if necessary, off grid,"
Thomas Jefferson Institute for Public Policy,United States,https://www.desmog.com/thomas-jefferson-institute-public-policy/,"According to Judith Curry […] we just don’t know. […] For the last 18 years, the global temperature has been level. Hasn’t gone up, hasn’t gone down. We don’t know what’s going to happen for the next 18 years. It could go up; it could go down. What we need to do is figure out how to plan so that whatever happens, we’re doing something sensible. The clean power plan itself is problematic in that it costs so much money, and will upset some of the work we do on our electric grid to such a degree that we need to have enormous confidence that the kind of changes the EPA currently wants make good sense. For example, if we want to get rid of carbon, one of the best solutions would be to go to nuclear energy. The science is still out. I’m a Ph.D. scientist, and people say ‘well, you’re a skeptic’ and my answer is ‘well, all scientists are skeptics. That’s what being a scientist is.’ And, so when you hear a consensus saying ‘gee, we think this is a big problem,’ and then you actually look at the real science, and you find out, gosh, the temperature has not gone the way we predicted it would, we have to go back and ask ‘how are our assumptions doing? Are we really right?’ And when we’re talking about the size of investment we’re talking about, we need to have a great deal of confidence. What we have though are opportunities to make sensible changes. […] What we need to do in the final call is have a good public discussion about this. And, when you do, you find people are not willing to go any further than they have to because of the other expenses in life."
Thomas Jefferson Institute for Public Policy,United States,https://www.desmog.com/thomas-jefferson-institute-public-policy/,"These EPA rules are aimed at reducing carbon dioxide emissions from producers of coal power plants by either shutting them down or making their cost uncompetitive in the marketplace,"
Thomas Jefferson Institute for Public Policy,United States,https://www.desmog.com/thomas-jefferson-institute-public-policy/,"homas Jefferson Institute for Public Policy9035 Golden Sunset LaneSpringfield, VA22153PH: (703) 440 9447Fax: (703) 455 1531Email: [email protected"
Holger Thuss,Germany,https://www.desmog.com/holger-thuss/,"[H]umans have had no measurable effect on global warming through CO2 emissions. Instead the temperature fluctuations have been within normal ranges and are due to natural cycles. Indeed the atmosphere has not warmed since 1998 – more than 10 years, and the global temperature has even dropped significantly since 2003."
Holger Thuss,Germany,https://www.desmog.com/holger-thuss/,"If the science is bogus and the economics don’t work, sooner or later policy makers will be forced to develop an exit strategy from their doom-and-gloom scenarios. I don’t see how they can reach any of their objectives at the upcoming UN climate conference in Copenhagen."
Richard Tice,United Kingdom,https://www.desmog.com/richard-tice/,"“Net zero will make zero difference to climate change, as confirmed by the Intergovernmental Panel on Climate Change, that says if you get to net zero, it’ll make no difference to sea level rise for between 200 and 1,000 years. Actually, what we need to do with climate change – of course, we all care about the environment of the planet – we need to adapt to it. The idea that you can stop the power of the sun or volcanoes is simply ludicrous. Anyone who thinks you can, frankly, you’re misinformed."
Richard Tice,United Kingdom,https://www.desmog.com/richard-tice/,O2 isn't a poison. It's plant food! We need to challenge the climate change nonsense!#ticetake #climatechange #co2 #plantfood pic.twitter.com/azEWnsU9V
Richard Tice,United Kingdom,https://www.desmog.com/richard-tice/,"I’ve always said that climate change has existed since the year dot and it will continue to exist. I’m a fan of reducing emissions because I want cleaner, quieter cities, I live in them. What I’m not convinced about is that we are facing a climate catastrophe […] no one has presented any science to me that shows that if we get to net zero, if we get there, that that’s gonna make any difference to climate change which is affected by things that are much much bigger than CO2"
Richard Tice,United Kingdom,https://www.desmog.com/richard-tice/,"This is really important folks because this is data. Essentially, the IPCC, they always talk about, we are 1 degree higher than the pre-industrialisation period than 150 years ago, but what you said is, that was the lowest point in the last 10,000 years, so in a sense, that’s why we shouldn’t be panicking and it’s been much warmer in the 2 or 3 previous periods."
Richard Tice,United Kingdom,https://www.desmog.com/richard-tice/,"We’ve allowed our domestic gas production in the last decade to drop by 43 percent even though we’re sitting on huge energy owned by us all […] Brilliant, thanks for that you clueless civil servants, you useless politicians."
Richard Tice,United Kingdom,https://www.desmog.com/richard-tice/,"All of those who say to you that renewables are cheaper and we need more renewables, they are either deeply misinformed, or misleading you. It is simply not true."
Richard Tice,United Kingdom,https://www.desmog.com/richard-tice/,"We’ve got a huge opportunity here now to have a, literally, a trillion pounds worth of levelling up, by drilling down […] this is in our strategic national interest because we can reduce gas prices and there’s a massive win-win because we can also dramatically reduce the quantity of CO2 by using our own domestic gas as opposed to currently we’re importing almost 50% of the gas we use."
Richard Tice,United Kingdom,https://www.desmog.com/richard-tice/,"Our view is very simple. We all care about the environment, we all want to reduce emissions and have cleaner air, but there must be a discussion about the best way to do that. […] We ought to do our bit. Our concern is that Westminster’s net zero plans is the wrong bit at the wrong price and we are seeing the price as we speak."
Richard Tice,United Kingdom,https://www.desmog.com/richard-tice/,"Under the UK, we have this wonderful thing called shale gas, and it’s incredibly valuable. In fact it’s so valuable, it’s to the value of the country’s mortgage. All the national debt […] Imagine how easy life would be for the Chancellor when he’s giving the Spring statement if he doesn’t have to worry about the finances because all of this value has been created and extracted"
Richard Tice,United Kingdom,https://www.desmog.com/richard-tice/,"Far from the panto-dramatics language of no deals and cliff edges used by the anti-Brexit gang, a World Trade deal simply means we will continue to trade with the EU and like most other countries around the world, we will do so under World Trade Organisation (WTO) rules."
Richard Tice,United Kingdom,https://www.desmog.com/richard-tice/,"Let’s be clear, no deal is better than a bad deal, WTO rules are fine as a base case but of course the Government is right to try for a win-win trade deal with the EU. However suggestions that we should do any deal at whatever cost is unpatriotic and against Britain’s interests."
Richard Tice,United Kingdom,https://www.desmog.com/richard-tice/,"The biggest risk is staying in something that, frankly, is flatlining and not helping its citizens… I don’t think there’d be any disruption at all. This is not cataclysmic."
Richard Tice,United Kingdom,https://www.desmog.com/richard-tice/,"I love new technology and love my Tesla. As I have said, solar panels on roofs are a good way to multi-use a roof."
Richard Tice,United Kingdom,https://www.desmog.com/richard-tice/,"We’ve got to scrap the totally job-destroying, trillion pound cost of net zero. Just that alone will make people better off; that alone will ease the cost of living crisis. I talk about the betrayal of Labour against the working class. Net zero every week, every month is destroying thousands of skilled manufacturing jobs – steel jobs, automotive jobs. They’ve [Labour] betrayed their own people. Only Reform UK now is the party of the working class, who will stop mass immigration, who will scrap net zero, who will help solve the cost of living crisis."
Richard Tice,United Kingdom,https://www.desmog.com/richard-tice/,This is the price of Net Zero. Be under no illusion…
Richard Tice,United Kingdom,https://www.desmog.com/richard-tice/,nly @reformparty_uk stands against the madness of Net Zero which is making us poorer & colderIt is therefore Net Stupid https://t.co/MSJ9ExCBG
Richard Tice,United Kingdom,https://www.desmog.com/richard-tice/,"i Lady, what happens when you get to zero carbon?Climate change does not stop…. It has been around for millions years…Less CO2 = less plant growth = less, more expensive food And zero evidence will make any difference to warming https://t.co/GN8uLuDaa"
Richard Tice,United Kingdom,https://www.desmog.com/richard-tice/,"et Zero is criminally negligent to this country.If you agree, join us at @reformparty_uk 👉 https://t.co/vnVqjcRdsf pic.twitter.com/A7wgWxH2f"
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"The chances that he will view Russia with Exxon Mobil DNA are close to 100 percent,"
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"Nothing could be further from the truth,"
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"Vladimir Putin is a thug, bully and a murderer, and anybody else who describes him as anything else is lying,"
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"I don’t want to comment on a phantom nominee today,"
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"Rex Tillerson’s career is the embodiment of the American dream. Through hard work, dedication and smart deal making, Rex rose through the ranks to become CEO of ExxonMobil, one of the world’s largest and most respected companies,"
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"A great advantage is he knows many of the players, and he knows them well,"
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"I have a very close relationship with [Mr. Putin],"
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"Exxon boosted its Russian holdings to 63.7 million acres in 2014 from 11.4 million at the end of 2013, according to data from U.S. regulatory filings,"
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"Mr. Tillerson has opposed sanctions on Russia, which are the single greatest obstacle to foreign investment in that country,"
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"ExxonMobil is not interested in buying shares in other companies, because it does not allow us to fully do what we do best. We invest in Russia, not only money,"
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"990s – Exxon’s interest in Russia started in the early 90s, with former Exxon CEO Lee Raymond’s attempt to buy into the Russian energy company Yukos.46Brad Plumer. “Rex Tillerson’s potentially huge conflict of interest over Russia and oil, explained,"
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"At ExxonMobil, we share the view that the risks of climate change are serious and warrant thoughtful action."
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"If you examine the temperature record of the last decade, it really hadn’t changed."
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"[T]he facts remain there are uncertainties around the climate, climate change, why it’s changing, what the principal drivers of climate change are. […] at the end of it there are still a range of uncertain outcomes around these models"
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,It’s – it is clear that there is an impact. […] What’s not clear is our ability to measure with a great degree of accuracy or certainty exactly how large that impact will be.
Rex Tillerson,United States,https://www.desmog.com/rex-tillerson/,"As we have looked at the most recent studies coming – and the IPCC reports, which we – I’ve seen the drafts; I can’t say too much because they’re not out yet. But when you predict things like sea level rise, you get numbers all over the map. If you take a – what I would call a reasonable scientific approach to that, we believe those consequences are manageable. They do require us to begin to exert – or spend more policy effort on adaptation. What do you want to do if we think the future has sea level rising four inches, six inches? Where are the impacted areas, and what do you want to do to adapt to that And as human beings as a – as a – as a species, that’s why we’re all still here. We have spent our entire existence adapting, OK? So we will adapt to this. Changes to weather patterns that move crop production areas around – we’ll adapt to that. It’s an engineering problem, and it has engineering solutions. And so I don’t – the fear factor that people want to throw out there to say we just have to stop this, I do not accept  do believe we have to – we have to be efficient and we have to manage it, but we also need to look at the other side of the engineering solution, which is how are we going to adapt to it. And there are solutions. It’s not a problem that we can’t solve."
